GEOID,district,state,year,sex,estimate,moe
602,2,California,2016,male,0.492727006,0.018911052
602,2,California,2016,female,0.507272994,0.018923731
602,2,California,2017,male,0.492292677,0.01953792
602,2,California,2017,female,0.507707323,0.018585289
602,2,California,2018,male,0.491391173,0.01855244
602,2,California,2018,female,0.508608827,0.019201892
602,2,California,2019,male,0.490190828,0.019438639
602,2,California,2019,female,0.509809172,0.01997955
602,2,California,2020,male,0.490321105,0.021775038
602,2,California,2020,female,0.509678895,0.022632422
603,3,California,2009,male,0.489702639,0.021930824
603,3,California,2009,female,0.510297361,0.021616555
603,3,California,2010,male,0.489317373,0.020848889
603,3,California,2010,female,0.510682627,0.021564962
603,3,California,2011,male,0.48972313,0.021883907
603,3,California,2011,female,0.51027687,0.022345031
603,3,California,2012,male,0.499858386,0.021010767
603,3,California,2012,female,0.500141614,0.021166343
603,3,California,2013,male,0.498342186,0.021382938
603,3,California,2013,female,0.501657814,0.021185697
603,3,California,2014,male,0.498026478,0.022333402
603,3,California,2014,female,0.501973522,0.020424298
603,3,California,2015,male,0.497013509,0.021380037
603,3,California,2015,female,0.502986491,0.020837915
603,3,California,2016,male,0.495488105,0.020739455
603,3,California,2016,female,0.504511895,0.020130874
603,3,California,2017,male,0.496684551,0.020872965
603,3,California,2017,female,0.503315449,0.020978128
603,3,California,2018,male,0.496260222,0.020427154
603,3,California,2018,female,0.503739778,0.020776336
603,3,California,2019,male,0.496419499,0.021889842
603,3,California,2019,female,0.503580501,0.02079084
603,3,California,2020,male,0.49675955,0.022802556
603,3,California,2020,female,0.50324045,0.023340352
604,4,California,2009,male,0.502510268,0.018503334
604,4,California,2009,female,0.497489732,0.018251588
604,4,California,2010,male,0.497392722,0.017437388
604,4,California,2010,female,0.502607278,0.017269005
604,4,California,2011,male,0.496944044,0.017544288
604,4,California,2011,female,0.503055956,0.016470432
604,4,California,2012,male,0.495525025,0.020197578
604,4,California,2012,female,0.504474975,0.01928571
604,4,California,2013,male,0.494898803,0.02028454
604,4,California,2013,female,0.505101197,0.019221086
604,4,California,2014,male,0.494623816,0.020269944
604,4,California,2014,female,0.505376184,0.020104437
604,4,California,2015,male,0.493890989,0.019609899
604,4,California,2015,female,0.506109011,0.01972761
604,4,California,2016,male,0.492221325,0.018979167
604,4,California,2016,female,0.507778675,0.019306614
604,4,California,2017,male,0.491313138,0.018645585
604,4,California,2017,female,0.508686862,0.018991804
604,4,California,2018,male,0.491595568,0.019091331
604,4,California,2018,female,0.508404432,0.019293037
604,4,California,2019,male,0.491565815,0.018825137
604,4,California,2019,female,0.508434185,0.018924722
604,4,California,2020,male,0.491912932,0.02086424
604,4,California,2020,female,0.508087068,0.021448349
605,5,California,2009,male,0.478523072,0.022556098
605,5,California,2009,female,0.521476928,0.022830499
605,5,California,2010,male,0.47622218,0.022164449
605,5,California,2010,female,0.52377782,0.022303322
605,5,California,2011,male,0.47526349,0.022320808
605,5,California,2011,female,0.52473651,0.023141159
605,5,California,2012,male,0.483290967,0.021786385
605,5,California,2012,female,0.516709033,0.022112915
605,5,California,2013,male,0.483217918,0.021840877
605,5,California,2013,female,0.516782082,0.023135553
605,5,California,2014,male,0.481069643,0.022309459
605,5,California,2014,female,0.518930357,0.022747081
605,5,California,2015,male,0.480950903,0.021591531
605,5,California,2015,female,0.519049097,0.022964045
605,5,California,2016,male,0.481103799,0.021100442
605,5,California,2016,female,0.518896201,0.021939552
605,5,California,2017,male,0.481529865,0.021125877
605,5,California,2017,female,0.518470135,0.022552308
605,5,California,2018,male,0.481489566,0.020864941
605,5,California,2018,female,0.518510434,0.021743409
605,5,California,2019,male,0.482203628,0.021238761
605,5,California,2019,female,0.517796372,0.021880201
605,5,California,2020,male,0.482083252,0.023801174
605,5,California,2020,female,0.517916748,0.025956987
606,6,California,2009,male,0.491420483,0.019569705
606,6,California,2009,female,0.508579517,0.018479752
606,6,California,2010,male,0.487255717,0.017837749
606,6,California,2010,female,0.512744283,0.01883278
606,6,California,2011,male,0.487977083,0.01853483
606,6,California,2011,female,0.512022917,0.019495702
606,6,California,2012,male,0.475111635,0.023219315
606,6,California,2012,female,0.524888365,0.023912429
606,6,California,2013,male,0.475495837,0.022121283
606,6,California,2013,female,0.524504163,0.024034644
606,6,California,2014,male,0.475787671,0.022742602
606,6,California,2014,female,0.524212329,0.023695364
606,6,California,2015,male,0.475775505,0.021984601
606,6,California,2015,female,0.524224495,0.023868127
606,6,California,2016,male,0.478962383,0.022252317
606,6,California,2016,female,0.521037617,0.023055872
606,6,California,2017,male,0.479134678,0.021520337
606,6,California,2017,female,0.520865322,0.023162956
606,6,California,2018,male,0.47928543,0.022444136
606,6,California,2018,female,0.52071457,0.022672673
606,6,California,2019,male,0.479180728,0.022825158
606,6,California,2019,female,0.520819272,0.022654176
606,6,California,2020,male,0.48087711,0.025373714
606,6,California,2020,female,0.51912289,0.026773471
607,7,California,2009,male,0.491445136,0.02435274
607,7,California,2009,female,0.508554864,0.024056549
607,7,California,2010,male,0.488177349,0.023398138
607,7,California,2010,female,0.511822651,0.022933386
607,7,California,2011,male,0.486595968,0.023413924
607,7,California,2011,female,0.513404032,0.023681607
607,7,California,2012,male,0.483596536,0.022052782
607,7,California,2012,female,0.516403464,0.022943228
607,7,California,2013,male,0.483782215,0.021847653
607,7,California,2013,female,0.516217785,0.023187404
607,7,California,2014,male,0.482979302,0.022301213
607,7,California,2014,female,0.517020698,0.022314526
607,7,California,2015,male,0.482899643,0.02086354
607,7,California,2015,female,0.517100357,0.022478069
607,7,California,2016,male,0.480943937,0.021126149
607,7,California,2016,female,0.519056063,0.021804774
607,7,California,2017,male,0.480342604,0.021064233
607,7,California,2017,female,0.519657396,0.020954751
607,7,California,2018,male,0.480182247,0.02115368
607,7,California,2018,female,0.519817753,0.021820745
607,7,California,2019,male,0.480418672,0.021359666
607,7,California,2019,female,0.519581328,0.02183389
607,7,California,2020,male,0.479064528,0.024009111
607,7,California,2020,female,0.520935472,0.026112266
608,8,California,2009,male,0.511294646,0.019796547
608,8,California,2009,female,0.488705354,0.019838068
608,8,California,2010,male,0.509871913,0.019270235
608,8,California,2010,female,0.490128087,0.018956323
608,8,California,2011,male,0.511674925,0.018809304
608,8,California,2011,female,0.488325075,0.019084597
608,8,California,2012,male,0.498974601,0.027113988
608,8,California,2012,female,0.501025399,0.028495955
608,8,California,2013,male,0.498255375,0.027470824
608,8,California,2013,female,0.501744625,0.028103342
608,8,California,2014,male,0.497426649,0.028684691
608,8,California,2014,female,0.502573351,0.027551191
608,8,California,2015,male,0.494935954,0.02820054
608,8,California,2015,female,0.505064046,0.028427002
608,8,California,2016,male,0.495159705,0.026838257
608,8,California,2016,female,0.504840295,0.027493682
608,8,California,2017,male,0.493111089,0.02795289
608,8,California,2017,female,0.506888911,0.027797185
608,8,California,2018,male,0.494532088,0.026958448
608,8,California,2018,female,0.505467912,0.028070937
608,8,California,2019,male,0.494473756,0.028091739
608,8,California,2019,female,0.505526244,0.02912394
608,8,California,2020,male,0.495921315,0.031492252
608,8,California,2020,female,0.504078685,0.03240912
609,9,California,2009,male,0.481143528,0.02485849
609,9,California,2009,female,0.518856472,0.025052811
609,9,California,2010,male,0.478299461,0.024364387
609,9,California,2010,female,0.521700539,0.025222888
609,9,California,2011,male,0.478443351,0.023684929
609,9,California,2011,female,0.521556649,0.024251102
609,9,California,2012,male,0.487424189,0.023938642
609,9,California,2012,female,0.512575811,0.025910256
609,9,California,2013,male,0.48651083,0.024014182
609,9,California,2013,female,0.51348917,0.023848369
609,9,California,2014,male,0.488236849,0.02303567
609,9,California,2014,female,0.511763151,0.023582374
609,9,California,2015,male,0.487039366,0.023895983
609,9,California,2015,female,0.512960634,0.023365928
609,9,California,2016,male,0.486250985,0.023381127
609,9,California,2016,female,0.513749015,0.022885772
609,9,California,2017,male,0.487198507,0.022611
609,9,California,2017,female,0.512801493,0.021991573
609,9,California,2018,male,0.487282885,0.022050544
609,9,California,2018,female,0.512717115,0.023917796
609,9,California,2019,male,0.488096719,0.022623939
609,9,California,2019,female,0.511903281,0.023076937
609,9,California,2020,male,0.486363936,0.026077716
609,9,California,2020,female,0.513636064,0.027522718
610,10,California,2009,male,0.486730305,0.024795304
610,10,California,2009,female,0.513269695,0.024531048
610,10,California,2010,male,0.47863212,0.023446172
610,10,California,2010,female,0.52136788,0.02454022
610,10,California,2011,male,0.481375707,0.024335113
610,10,California,2011,female,0.518624293,0.025207805
610,10,California,2012,male,0.487571261,0.019468897
610,10,California,2012,female,0.512428739,0.021200117
610,10,California,2013,male,0.488387319,0.01997443
610,10,California,2013,female,0.511612681,0.020366855
610,10,California,2014,male,0.487252948,0.020180968
610,10,California,2014,female,0.512747052,0.021335909
610,10,California,2015,male,0.489815835,0.0198525
610,10,California,2015,female,0.510184165,0.020557535
610,10,California,2016,male,0.49071338,0.019562161
610,10,California,2016,female,0.50928662,0.019733208
610,10,California,2017,male,0.490956147,0.019526191
610,10,California,2017,female,0.509043853,0.020813462
610,10,California,2018,male,0.491103612,0.019916028
610,10,California,2018,female,0.508896388,0.019544267
610,10,California,2019,male,0.491146909,0.020593511
610,10,California,2019,female,0.508853091,0.019791265
610,10,California,2020,male,0.491626949,0.022947876
610,10,California,2020,female,0.508373051,0.023390191
611,11,California,2009,male,0.488086123,0.023430464
611,11,California,2009,female,0.511913877,0.024213472
611,11,California,2010,male,0.484064606,0.024011186
611,11,California,2010,female,0.515935394,0.023919469
611,11,California,2011,male,0.48255939,0.023004142
611,11,California,2011,female,0.51744061,0.022752298
611,11,California,2012,male,0.477933947,0.020849905
611,11,California,2012,female,0.522066053,0.021530335
611,11,California,2013,male,0.478774735,0.020427379
611,11,California,2013,female,0.521225265,0.021520218
611,11,California,2014,male,0.478184242,0.020855526
611,11,California,2014,female,0.521815758,0.02248225
611,11,California,2015,male,0.4798293,0.020529213
611,11,California,2015,female,0.5201707,0.022089156
611,11,California,2016,male,0.479762014,0.020682272
611,11,California,2016,female,0.520237986,0.021192344
611,11,California,2017,male,0.479261465,0.020376317
611,11,California,2017,female,0.520738535,0.021178688
611,11,California,2018,male,0.480481306,0.020289008
611,11,California,2018,female,0.519518694,0.020255744
611,11,California,2019,male,0.481022729,0.020297195
611,11,California,2019,female,0.518977271,0.02103559
611,11,California,2020,male,0.482689747,0.023564067
611,11,California,2020,female,0.517310253,0.02449165
612,12,California,2009,male,0.487917111,0.0229937
612,12,California,2009,female,0.512082889,0.023346735
612,12,California,2010,male,0.482936644,0.022328912
612,12,California,2010,female,0.517063356,0.023186026
612,12,California,2011,male,0.48361532,0.022155746
612,12,California,2011,female,0.51638468,0.022288391
612,12,California,2012,male,0.511189247,0.01800507
612,12,California,2012,female,0.488810753,0.017201243
612,12,California,2013,male,0.511197721,0.016143711
612,12,California,2013,female,0.488802279,0.017088395
612,12,California,2014,male,0.512668103,0.017178494
612,12,California,2014,female,0.487331897,0.016499091
612,12,California,2015,male,0.512509742,0.016793047
612,12,California,2015,female,0.487490258,0.016478427
612,12,California,2016,male,0.513055897,0.016628791
612,12,California,2016,female,0.486944103,0.016297383
612,12,California,2017,male,0.512710187,0.016194099
612,12,California,2017,female,0.487289813,0.01599697
612,12,California,2018,male,0.513294407,0.015966874
612,12,California,2018,female,0.486705593,0.016502603
612,12,California,2019,male,0.513557159,0.016340295
612,12,California,2019,female,0.486442841,0.016269816
612,12,California,2020,male,0.513970841,0.019388513
612,12,California,2020,female,0.486029159,0.017421651
613,13,California,2009,male,0.491616302,0.025253386
613,13,California,2009,female,0.508383698,0.026312537
613,13,California,2010,male,0.48431592,0.023614886
613,13,California,2010,female,0.51568408,0.02583248
613,13,California,2011,male,0.484373045,0.023928037
613,13,California,2011,female,0.515626955,0.023263541
613,13,California,2012,male,0.478304679,0.021615674
613,13,California,2012,female,0.521695321,0.0229993
613,13,California,2013,male,0.478815667,0.021137883
613,13,California,2013,female,0.521184333,0.022163445
613,13,California,2014,male,0.479817641,0.021000684
613,13,California,2014,female,0.520182359,0.021763499
613,13,California,2015,male,0.479497103,0.021119829
613,13,California,2015,female,0.520502897,0.020320102
613,13,California,2016,male,0.480189984,0.02002788
613,13,California,2016,female,0.519810016,0.01987685
613,13,California,2017,male,0.481071715,0.019967907
613,13,California,2017,female,0.518928285,0.02036566
613,13,California,2018,male,0.479799288,0.020145711
613,13,California,2018,female,0.520200712,0.021245737
613,13,California,2019,male,0.480744075,0.020316323
613,13,California,2019,female,0.519255925,0.022269202
613,13,California,2020,male,0.48064265,0.022748687
613,13,California,2020,female,0.51935735,0.024987303
614,14,California,2009,male,0.505908543,0.026851622
614,14,California,2009,female,0.494091457,0.025379517
614,14,California,2010,male,0.500772698,0.02536402
614,14,California,2010,female,0.499227302,0.023147706
614,14,California,2011,male,0.498320107,0.025038937
614,14,California,2011,female,0.501679893,0.024843481
614,14,California,2012,male,0.486791888,0.019806167
614,14,California,2012,female,0.513208112,0.020313922
614,14,California,2013,male,0.486544347,0.019292978
614,14,California,2013,female,0.513455653,0.01987453
614,14,California,2014,male,0.485639178,0.019400334
614,14,California,2014,female,0.514360822,0.019779191
614,14,California,2015,male,0.486265271,0.018377974
614,14,California,2015,female,0.513734729,0.019210701
614,14,California,2016,male,0.487865207,0.018937698
614,14,California,2016,female,0.512134793,0.019531679
614,14,California,2017,male,0.487729652,0.01854852
614,14,California,2017,female,0.512270348,0.018288214
614,14,California,2018,male,0.488880578,0.018957926
614,14,California,2018,female,0.511119422,0.018606035
614,14,California,2019,male,0.489772612,0.019805822
614,14,California,2019,female,0.510227388,0.019556745
614,14,California,2020,male,0.491493797,0.022286268
614,14,California,2020,female,0.508506203,0.022572946
615,15,California,2009,male,0.502507163,0.024403324
615,15,California,2009,female,0.497492837,0.024828232
615,15,California,2010,male,0.492905741,0.024559882
615,15,California,2010,female,0.507094259,0.024136436
615,15,California,2011,male,0.494934731,0.023724181
615,15,California,2011,female,0.505065269,0.023677683
615,15,California,2012,male,0.48633236,0.022544963
615,15,California,2012,female,0.51366764,0.024221183
615,15,California,2013,male,0.4859141,0.02185614
615,15,California,2013,female,0.5140859,0.022918031
615,15,California,2014,male,0.484820832,0.022483345
615,15,California,2014,female,0.515179168,0.02258474
615,15,California,2015,male,0.485419767,0.0210095
615,15,California,2015,female,0.514580233,0.021560737
615,15,California,2016,male,0.485136051,0.02106778
615,15,California,2016,female,0.514863949,0.021080405
615,15,California,2017,male,0.486482579,0.020959319
615,15,California,2017,female,0.513517421,0.021692754
615,15,California,2018,male,0.488171602,0.021177753
615,15,California,2018,female,0.511828398,0.02134962
615,15,California,2019,male,0.488503018,0.02153852
615,15,California,2019,female,0.511496982,0.021457947
615,15,California,2020,male,0.488422803,0.024075173
615,15,California,2020,female,0.511577197,0.024404023
616,16,California,2009,male,0.515860674,0.025132225
616,16,California,2009,female,0.484139326,0.02424932
616,16,California,2010,male,0.502970675,0.023521296
616,16,California,2010,female,0.497029325,0.024489233
616,16,California,2011,male,0.500610274,0.024588013
616,16,California,2011,female,0.499389726,0.023575749
616,16,California,2012,male,0.487906631,0.023889062
616,16,California,2012,female,0.512093369,0.02222869
616,16,California,2013,male,0.491363186,0.022532712
616,16,California,2013,female,0.508636814,0.022893757
616,16,California,2014,male,0.490593945,0.023502276
616,16,California,2014,female,0.509406055,0.022646986
616,16,California,2015,male,0.491850131,0.021871502
616,16,California,2015,female,0.508149869,0.021498355
616,16,California,2016,male,0.492561834,0.022191596
616,16,California,2016,female,0.507438166,0.021664275
616,16,California,2017,male,0.493171838,0.022960748
616,16,California,2017,female,0.506828162,0.022358049
