GEOID,district,state,year,race,estimate,moe
648,48,California,2009,hispanic or latino,0.164788688,0.00501
649,49,California,2009,white,0.519296834,0.007012415
649,49,California,2009,black,0.040907979,0.002868837
649,49,California,2009,native american,0.007899656,0.000986121
649,49,California,2009,asian,0.048362679,0.002585561
649,49,California,2009,pacific islander,0.003964526,0.001044914
649,49,California,2009,other,0.004055388,0.001215948
649,49,California,2009,mixed,0.023021512,0.001814569
649,49,California,2009,hispanic or latino,0.352491425,0.00622138
650,50,California,2009,white,0.613026061,0.005645076
650,50,California,2009,black,0.016648983,0.001928023
650,50,California,2009,native american,0.002289958,0.00048579
650,50,California,2009,asian,0.127830279,0.003337228
650,50,California,2009,pacific islander,0.002435832,0.000798182
650,50,California,2009,other,0.002618864,0.000667446
650,50,California,2009,mixed,0.023867028,0.001860591
650,50,California,2009,hispanic or latino,0.211282996,0.004523492
651,51,California,2009,white,0.172582921,0.003846214
651,51,California,2009,black,0.076976633,0.002859896
651,51,California,2009,native american,0.00433725,0.00054764
651,51,California,2009,asian,0.120514696,0.003474045
651,51,California,2009,pacific islander,0.005817434,0.001416505
651,51,California,2009,other,0.001541033,0.000355188
651,51,California,2009,mixed,0.018026827,0.001758956
651,51,California,2009,hispanic or latino,0.600203207,0.005005172
652,52,California,2009,white,0.664828144,0.006373477
652,52,California,2009,black,0.042712941,0.003399695
652,52,California,2009,native american,0.005494271,0.000829008
652,52,California,2009,asian,0.068874617,0.002757784
652,52,California,2009,pacific islander,0.003939691,0.001048049
652,52,California,2009,other,0.002414011,0.00066777
652,52,California,2009,mixed,0.030951671,0.002529616
652,52,California,2009,hispanic or latino,0.180784653,0.005279794
653,53,California,2009,white,0.505944804,0.006553437
653,53,California,2009,black,0.065568395,0.003296052
653,53,California,2009,native american,0.003492485,0.000627967
653,53,California,2009,asian,0.089352251,0.003286772
653,53,California,2009,pacific islander,0.003170768,0.0008244
653,53,California,2009,other,0.003285225,0.000926483
653,53,California,2009,mixed,0.020832721,0.001569917
653,53,California,2009,hispanic or latino,0.30835335,0.005882162
801,1,Colorado,2009,white,0.526095102,0.002057795
801,1,Colorado,2009,black,0.092995905,0.001605328
801,1,Colorado,2009,native american,0.006336087,0.000450917
801,1,Colorado,2009,asian,0.030950599,0.001188501
801,1,Colorado,2009,pacific islander,0.00091733,0.000345548
801,1,Colorado,2009,other,0.00275354,0.000793367
801,1,Colorado,2009,mixed,0.016651404,0.001555743
801,1,Colorado,2009,hispanic or latino,0.323300034,0.001572788
802,2,Colorado,2009,white,0.748125114,0.003891314
802,2,Colorado,2009,black,0.010082488,0.00116331
802,2,Colorado,2009,native american,0.003627949,0.00067179
802,2,Colorado,2009,asian,0.03723014,0.001601311
802,2,Colorado,2009,pacific islander,0.000338008,0.000191538
802,2,Colorado,2009,other,0.002018188,0.000576021
802,2,Colorado,2009,mixed,0.018412969,0.001322455
802,2,Colorado,2009,hispanic or latino,0.180165145,0.003461762
803,3,Colorado,2009,white,0.729012378,0.001228429
803,3,Colorado,2009,black,0.006697583,0.000505478
803,3,Colorado,2009,native american,0.013187979,0.000778789
803,3,Colorado,2009,asian,0.006090716,0.000396741
803,3,Colorado,2009,pacific islander,0.001085896,0.000318863
803,3,Colorado,2009,other,0.001553169,0.000429069
803,3,Colorado,2009,mixed,0.015985741,0.001093243
803,3,Colorado,2009,hispanic or latino,0.226386538,0.000968343
804,4,Colorado,2009,white,0.760854258,0.002405498
804,4,Colorado,2009,black,0.008289081,0.000769589
804,4,Colorado,2009,native american,0.004590503,0.000660054
804,4,Colorado,2009,asian,0.014292156,0.000904729
804,4,Colorado,2009,pacific islander,0.000587505,0.000142253
804,4,Colorado,2009,other,0.001385544,0.000573279
804,4,Colorado,2009,mixed,0.014657746,0.000957363
804,4,Colorado,2009,hispanic or latino,0.195343207,0.001833641
805,5,Colorado,2009,white,0.748797208,0.001260587
805,5,Colorado,2009,black,0.054039475,0.001667697
805,5,Colorado,2009,native american,0.00724801,0.000879648
805,5,Colorado,2009,asian,0.024663589,0.000847661
805,5,Colorado,2009,pacific islander,0.001759296,0.000344589
805,5,Colorado,2009,other,0.001734579,0.000497256
805,5,Colorado,2009,mixed,0.031091563,0.001818909
805,5,Colorado,2009,hispanic or latino,0.130666279,0.000389662
806,6,Colorado,2009,white,0.831300375,0.002905417
806,6,Colorado,2009,black,0.025592395,0.00152439
806,6,Colorado,2009,native american,0.003157947,0.000481386
806,6,Colorado,2009,asian,0.035426619,0.00107457
806,6,Colorado,2009,pacific islander,0.000410362,0.000232802
806,6,Colorado,2009,other,0.002014983,0.000535312
806,6,Colorado,2009,mixed,0.018799059,0.001312633
806,6,Colorado,2009,hispanic or latino,0.08329826,0.002593699
807,7,Colorado,2009,white,0.612112383,0.004466483
807,7,Colorado,2009,black,0.067154206,0.002185239
807,7,Colorado,2009,native american,0.006305802,0.000921946
807,7,Colorado,2009,asian,0.027566932,0.001630548
807,7,Colorado,2009,pacific islander,0.001365394,0.000492212
807,7,Colorado,2009,other,0.002243147,0.000716222
807,7,Colorado,2009,mixed,0.017321908,0.001543687
807,7,Colorado,2009,hispanic or latino,0.265930228,0.004172375
901,1,Connecticut,2009,white,0.676423859,0.002898376
901,1,Connecticut,2009,black,0.134299554,0.002384612
901,1,Connecticut,2009,native american,0.001479409,0.000529594
901,1,Connecticut,2009,asian,0.037091723,0.001180073
901,1,Connecticut,2009,pacific islander,0.00022738,0.000192841
901,1,Connecticut,2009,other,0.00422236,0.001018893
901,1,Connecticut,2009,mixed,0.012464166,0.001158487
901,1,Connecticut,2009,hispanic or latino,0.133791547,0.002204723
902,2,Connecticut,2009,white,0.860985705,0.001752334
902,2,Connecticut,2009,black,0.033867251,0.001308297
902,2,Connecticut,2009,native american,0.002954175,0.000495864
902,2,Connecticut,2009,asian,0.024543882,0.000967916
902,2,Connecticut,2009,pacific islander,0.000476254,0.000179296
902,2,Connecticut,2009,other,0.002291621,0.000724186
902,2,Connecticut,2009,mixed,0.018889068,0.001309698
902,2,Connecticut,2009,hispanic or latino,0.055992044,0.001155616
903,3,Connecticut,2009,white,0.716646272,0.003467555
903,3,Connecticut,2009,black,0.123710055,0.002698102
903,3,Connecticut,2009,native american,0.001409948,0.00038401
903,3,Connecticut,2009,asian,0.036122757,0.001623446
903,3,Connecticut,2009,pacific islander,0.000203468,0.000186274
903,3,Connecticut,2009,other,0.003367254,0.001094716
903,3,Connecticut,2009,mixed,0.013639529,0.001339737
903,3,Connecticut,2009,hispanic or latino,0.104900716,0.002809866
904,4,Connecticut,2009,white,0.678229296,0.003105987
904,4,Connecticut,2009,black,0.11022911,0.002101195
904,4,Connecticut,2009,native american,0.000804125,0.000290823
904,4,Connecticut,2009,asian,0.040574142,0.001547177
904,4,Connecticut,2009,pacific islander,0.000129416,9.74E-05
904,4,Connecticut,2009,other,0.007135337,0.001523911
904,4,Connecticut,2009,mixed,0.008894815,0.001161837
904,4,Connecticut,2009,hispanic or latino,0.154003757,0.002095378
905,5,Connecticut,2009,white,0.761895308,0.003855119
905,5,Connecticut,2009,black,0.053218932,0.00297954
905,5,Connecticut,2009,native american,0.001436921,0.000329949
905,5,Connecticut,2009,asian,0.028689859,0.002119673
905,5,Connecticut,2009,pacific islander,0.000757026,0.000347089
905,5,Connecticut,2009,other,0.003606586,0.000815588
905,5,Connecticut,2009,mixed,0.015536174,0.001466917
905,5,Connecticut,2009,hispanic or latino,0.134859193,0.003506602
1000,AL,Delaware,2009,white,0.683729012,0.000480417
1000,AL,Delaware,2009,black,0.201315765,0.001111327
1000,AL,Delaware,2009,native american,0.002515535,0.000319507
1000,AL,Delaware,2009,asian,0.028680345,0.000458422
1000,AL,Delaware,2009,pacific islander,0.000142389,9.26E-05
1000,AL,Delaware,2009,other,0.002022384,0.000485048
1000,AL,Delaware,2009,mixed,0.014675307,0.001215514
1000,AL,Delaware,2009,hispanic or latino,0.066919262,0
1201,1,Florida,2009,white,0.756357695,0.001626647
1201,1,Florida,2009,black,0.139133118,0.001623763
1201,1,Florida,2009,native american,0.006538313,0.000573941
1201,1,Florida,2009,asian,0.024128597,0.000878216
1201,1,Florida,2009,pacific islander,0.001326698,0.000374936
1201,1,Florida,2009,other,0.001926596,0.000509048
1201,1,Florida,2009,mixed,0.028247129,0.001795368
1201,1,Florida,2009,hispanic or latino,0.042341853,0.000389357
1202,2,Florida,2009,white,0.697441701,0.002245017
1202,2,Florida,2009,black,0.220271246,0.00198265
1202,2,Florida,2009,native american,0.004446071,0.000638192
1202,2,Florida,2009,asian,0.015522247,0.000686411
1202,2,Florida,2009,pacific islander,0.000557354,0.000185785
1202,2,Florida,2009,other,0.001345876,0.00051339
1202,2,Florida,2009,mixed,0.015923598,0.00150046
1202,2,Florida,2009,hispanic or latino,0.044491907,0.000985652
1203,3,Florida,2009,white,0.350234031,0.006591641
1203,3,Florida,2009,black,0.51022443,0.007059396
1203,3,Florida,2009,native american,0.002998858,0.000746253
1203,3,Florida,2009,asian,0.017906985,0.002081814
1203,3,Florida,2009,pacific islander,0.000686245,0.000232338
1203,3,Florida,2009,other,0.00554381,0.001478657
1203,3,Florida,2009,mixed,0.012258545,0.001315559
1203,3,Florida,2009,hispanic or latino,0.100147096,0.00504836
1204,4,Florida,2009,white,0.743653405,0.004432587
1204,4,Florida,2009,black,0.142109294,0.003802767
1204,4,Florida,2009,native american,0.002980774,0.000520408
1204,4,Florida,2009,asian,0.034447933,0.001383079
1204,4,Florida,2009,pacific islander,0.00067611,0.000256697
1204,4,Florida,2009,other,0.003029869,0.000927196
1204,4,Florida,2009,mixed,0.014626134,0.001453215
1204,4,Florida,2009,hispanic or latino,0.058476481,0.002042356
1205,5,Florida,2009,white,0.809528137,0.004585636
1205,5,Florida,2009,black,0.058057881,0.001984501
1205,5,Florida,2009,native american,0.003262635,0.000552209
1205,5,Florida,2009,asian,0.015131679,0.001121675
1205,5,Florida,2009,pacific islander,0.000647695,0.000196724
1205,5,Florida,2009,other,0.003258033,0.000754686
1205,5,Florida,2009,mixed,0.011588337,0.00108371
1205,5,Florida,2009,hispanic or latino,0.098525602,0.002084589
1206,6,Florida,2009,white,0.739993574,0.004789978
1206,6,Florida,2009,black,0.134886899,0.003712647
1206,6,Florida,2009,native american,0.002929829,0.000471731
1206,6,Florida,2009,asian,0.028006773,0.001147453
1206,6,Florida,2009,pacific islander,0.000654048,0.000462806
1206,6,Florida,2009,other,0.001668906,0.000536753
1206,6,Florida,2009,mixed,0.017206692,0.001308096
1206,6,Florida,2009,hispanic or latino,0.074653278,0.002009317
1207,7,Florida,2009,white,0.763467235,0.004147593
1207,7,Florida,2009,black,0.093670518,0.002359661
1207,7,Florida,2009,native american,0.002539603,0.00043135
1207,7,Florida,2009,asian,0.023098903,0.001166431
1207,7,Florida,2009,pacific islander,0.000201637,0.000136552
1207,7,Florida,2009,other,0.002237148,0.000653405
1207,7,Florida,2009,mixed,0.013958884,0.001218754
1207,7,Florida,2009,hispanic or latino,0.100826073,0.002561298
1208,8,Florida,2009,white,0.619625449,0.005777505
1208,8,Florida,2009,black,0.091455436,0.004004377
1208,8,Florida,2009,native american,0.002571938,0.000552328
1208,8,Florida,2009,asian,0.040206374,0.00186088
1208,8,Florida,2009,pacific islander,0.001154985,0.000385855
1208,8,Florida,2009,other,0.007337702,0.001925405
1208,8,Florida,2009,mixed,0.012515131,0.001315005
1208,8,Florida,2009,hispanic or latino,0.225132985,0.003996634
1209,9,Florida,2009,white,0.791169383,0.006094221
1209,9,Florida,2009,black,0.051041967,0.003178655
1209,9,Florida,2009,native american,0.002012968,0.000516734
1209,9,Florida,2009,asian,0.03087046,0.002011619
1209,9,Florida,2009,pacific islander,0.000968707,0.000385864
1209,9,Florida,2009,other,0.002007572,0.000546416
1209,9,Florida,2009,mixed,0.012026541,0.001408538
1209,9,Florida,2009,hispanic or latino,0.109902401,0.00330143
1210,10,Florida,2009,white,0.835578193,0.00376965
1210,10,Florida,2009,black,0.048443571,0.002942708
1210,10,Florida,2009,native american,0.002460192,0.000403154
1210,10,Florida,2009,asian,0.033233233,0.001442784
1210,10,Florida,2009,pacific islander,0.000466643,0.00025713
1210,10,Florida,2009,other,0.001161846,0.000420614
1210,10,Florida,2009,mixed,0.012631104,0.001195177
1210,10,Florida,2009,hispanic or latino,0.066025218,0.002357023
1211,11,Florida,2009,white,0.434533334,0.0057813
1211,11,Florida,2009,black,0.274981441,0.004352097
1211,11,Florida,2009,native american,0.001726142,0.000407915
1211,11,Florida,2009,asian,0.024353447,0.001472694
1211,11,Florida,2009,pacific islander,0.000857822,0.000356926
1211,11,Florida,2009,other,0.002195544,0.000589378
1211,11,Florida,2009,mixed,0.011582097,0.001549179
1211,11,Florida,2009,hispanic or latino,0.249770173,0.005280404
1212,12,Florida,2009,white,0.631916739,0.003988307
1212,12,Florida,2009,black,0.142199094,0.003205808
1212,12,Florida,2009,native american,0.002019852,0.000370049
1212,12,Florida,2009,asian,0.016239761,0.001333719
1212,12,Florida,2009,pacific islander,0.0003572,0.000150332
1212,12,Florida,2009,other,0.004061546,0.000896855
1212,12,Florida,2009,mixed,0.013867849,0.001223218
1212,12,Florida,2009,hispanic or latino,0.189337959,0.004407183
1213,13,Florida,2009,white,0.815052206,0.002303202
1213,13,Florida,2009,black,0.050723436,0.001553133
1213,13,Florida,2009,native american,0.001652327,0.00035737
1213,13,Florida,2009,asian,0.014088258,0.000570705
1213,13,Florida,2009,pacific islander,0.000330194,0.000100553
1213,13,Florida,2009,other,0.002277384,0.00081801
1213,13,Florida,2009,mixed,0.009506313,0.001165869
1213,13,Florida,2009,hispanic or latino,0.106369882,0.001733856
1214,14,Florida,2009,white,0.763738215,0.002273166
1214,14,Florida,2009,black,0.06081517,0.001533465
1214,14,Florida,2009,native american,0.002011444,0.000421457
1214,14,Florida,2009,asian,0.012061294,0.000534501
1214,14,Florida,2009,pacific islander,8.48E-05,5.90E-05
1214,14,Florida,2009,other,0.00239604,0.000694237
1214,14,Florida,2009,mixed,0.007689444,0.000893293
1214,14,Florida,2009,hispanic or latino,0.151203611,0.002345661
1215,15,Florida,2009,white,0.700251157,0.003048206
1215,15,Florida,2009,black,0.084129218,0.002168325
1215,15,Florida,2009,native american,0.002685752,0.000459792
1215,15,Florida,2009,asian,0.022628451,0.001109137
1215,15,Florida,2009,pacific islander,0.000490531,0.000190833
1215,15,Florida,2009,other,0.002658856,0.000628853
1215,15,Florida,2009,mixed,0.015562503,0.001372974
1215,15,Florida,2009,hispanic or latino,0.171593533,0.002111972
1216,16,Florida,2009,white,0.744799544,0.003452711
1216,16,Florida,2009,black,0.076957403,0.00293408
