GEOID,district,state,year,age,estimate,moe
403,3,Arizona,2014,30_44,0.299192536,0.011960741
403,3,Arizona,2014,45_64,0.318424182,0.014504522
403,3,Arizona,2014,65+,0.133875786,0.010183409
403,3,Arizona,2015,20_29,0.251798943,0.014509839
403,3,Arizona,2015,30_44,0.296140228,0.012094932
403,3,Arizona,2015,45_64,0.31649969,0.013893875
403,3,Arizona,2015,65+,0.13556114,0.010100186
403,3,Arizona,2016,20_29,0.254594291,0.013871071
403,3,Arizona,2016,30_44,0.287544099,0.011152983
403,3,Arizona,2016,45_64,0.317094291,0.013931206
403,3,Arizona,2016,65+,0.140767319,0.009834028
403,3,Arizona,2017,20_29,0.257754815,0.013999774
403,3,Arizona,2017,30_44,0.288088308,0.011860649
403,3,Arizona,2017,45_64,0.311143321,0.014163423
403,3,Arizona,2017,65+,0.14301355599999999,0.009616321
403,3,Arizona,2018,20_29,0.258818284,0.014324634
403,3,Arizona,2018,30_44,0.286787405,0.010976803
403,3,Arizona,2018,45_64,0.305310052,0.014165933
403,3,Arizona,2018,65+,0.149084259,0.011400005
403,3,Arizona,2019,20_29,0.259258709,0.013631316
403,3,Arizona,2019,30_44,0.28238366,0.010663626
403,3,Arizona,2019,45_64,0.305939465,0.013965599
403,3,Arizona,2019,65+,0.152418166,0.011049908
403,3,Arizona,2020,20_29,0.255714083,0.015989624
403,3,Arizona,2020,30_44,0.28006002,0.016389273
403,3,Arizona,2020,45_64,0.303759251,0.016051388
403,3,Arizona,2020,65+,0.160466646,0.012897788
404,4,Arizona,2009,20_29,0.286882349,0.01565384
404,4,Arizona,2009,30_44,0.38358978,0.016439281
404,4,Arizona,2009,45_64,0.256065569,0.014055468
404,4,Arizona,2009,65+,0.073462303,0.00852989
404,4,Arizona,2010,20_29,0.272734546,0.016597252
404,4,Arizona,2010,30_44,0.364668388,0.015837174
404,4,Arizona,2010,45_64,0.282042164,0.01538824
404,4,Arizona,2010,65+,0.080554901,0.008680887
404,4,Arizona,2011,20_29,0.270304956,0.016095271
404,4,Arizona,2011,30_44,0.356428151,0.015453584
404,4,Arizona,2011,45_64,0.289135139,0.015944806
404,4,Arizona,2011,65+,0.084131754,0.009319945
404,4,Arizona,2012,20_29,0.151229998,0.009278452
404,4,Arizona,2012,30_44,0.222478129,0.010250898
404,4,Arizona,2012,45_64,0.346194482,0.014743892
404,4,Arizona,2012,65+,0.280097391,0.01466712
404,4,Arizona,2013,20_29,0.148888744,0.009199358
404,4,Arizona,2013,30_44,0.220036739,0.009714871
404,4,Arizona,2013,45_64,0.342456454,0.013490456
404,4,Arizona,2013,65+,0.288618063,0.01579211
404,4,Arizona,2014,20_29,0.148420576,0.009639646
404,4,Arizona,2014,30_44,0.21458117,0.00956113
404,4,Arizona,2014,45_64,0.337401899,0.013494077
404,4,Arizona,2014,65+,0.299596355,0.015239278
404,4,Arizona,2015,20_29,0.146181239,0.009883727
404,4,Arizona,2015,30_44,0.21249661,0.00961955
404,4,Arizona,2015,45_64,0.331358467,0.014350073
404,4,Arizona,2015,65+,0.309963685,0.015234184
404,4,Arizona,2016,20_29,0.144525849,0.009401989
404,4,Arizona,2016,30_44,0.20941578,0.008388354
404,4,Arizona,2016,45_64,0.325383992,0.011932631
404,4,Arizona,2016,65+,0.320674378,0.01428399
404,4,Arizona,2017,20_29,0.144631585,0.010039201
404,4,Arizona,2017,30_44,0.208346463,0.008497576
404,4,Arizona,2017,45_64,0.321186679,0.0135392
404,4,Arizona,2017,65+,0.325835273,0.015904155
404,4,Arizona,2018,20_29,0.145483747,0.00927851
404,4,Arizona,2018,30_44,0.208617026,0.007954885
404,4,Arizona,2018,45_64,0.314158842,0.011554618
404,4,Arizona,2018,65+,0.331740386,0.015522208
404,4,Arizona,2019,20_29,0.143400425,0.0087539
404,4,Arizona,2019,30_44,0.209125219,0.009061729
404,4,Arizona,2019,45_64,0.311811993,0.012681932
404,4,Arizona,2019,65+,0.335662362,0.016452843
404,4,Arizona,2020,20_29,0.140985491,0.008966353
404,4,Arizona,2020,30_44,0.207018361,0.010967161
404,4,Arizona,2020,45_64,0.309519371,0.013757107
404,4,Arizona,2020,65+,0.342476776,0.019209619
405,5,Arizona,2009,20_29,0.246946629,0.014958043
405,5,Arizona,2009,30_44,0.292932099,0.014008147
405,5,Arizona,2009,45_64,0.321811936,0.014000638
405,5,Arizona,2009,65+,0.138309336,0.011413768
405,5,Arizona,2010,20_29,0.248914529,0.016287105
405,5,Arizona,2010,30_44,0.273071046,0.012090353
405,5,Arizona,2010,45_64,0.333667945,0.015146201
405,5,Arizona,2010,65+,0.14434648,0.011340501
405,5,Arizona,2011,20_29,0.245511995,0.015532925
405,5,Arizona,2011,30_44,0.267223474,0.012852198
405,5,Arizona,2011,45_64,0.338142006,0.015963613
405,5,Arizona,2011,65+,0.149122525,0.011024795
405,5,Arizona,2012,20_29,0.167280559,0.01277806
405,5,Arizona,2012,30_44,0.299840016,0.013633789
405,5,Arizona,2012,45_64,0.335466455,0.017259269
405,5,Arizona,2012,65+,0.19741297,0.013224528
405,5,Arizona,2013,20_29,0.162757955,0.012756737
405,5,Arizona,2013,30_44,0.29837944,0.013438395
405,5,Arizona,2013,45_64,0.338463349,0.015357586
405,5,Arizona,2013,65+,0.200399257,0.013409993
405,5,Arizona,2014,20_29,0.161711411,0.012132901
405,5,Arizona,2014,30_44,0.294461943,0.013330382
405,5,Arizona,2014,45_64,0.342839415,0.015472412
405,5,Arizona,2014,65+,0.200987231,0.012290984
405,5,Arizona,2015,20_29,0.162075627,0.01064059
405,5,Arizona,2015,30_44,0.290443865,0.011625759
405,5,Arizona,2015,45_64,0.3423153,0.015039214
405,5,Arizona,2015,65+,0.205165208,0.012911096
405,5,Arizona,2016,20_29,0.163888994,0.010929729
405,5,Arizona,2016,30_44,0.284806955,0.010527315
405,5,Arizona,2016,45_64,0.341687863,0.01363274
405,5,Arizona,2016,65+,0.209616188,0.012038267
405,5,Arizona,2017,20_29,0.162178855,0.010622663
405,5,Arizona,2017,30_44,0.285078042,0.010291519
405,5,Arizona,2017,45_64,0.342793891,0.014246647
405,5,Arizona,2017,65+,0.209949212,0.011530519
405,5,Arizona,2018,20_29,0.164742568,0.010973684
405,5,Arizona,2018,30_44,0.282645536,0.011096537
405,5,Arizona,2018,45_64,0.340534701,0.014095601
405,5,Arizona,2018,65+,0.212077195,0.011215777
405,5,Arizona,2019,20_29,0.16650406,0.010230152
405,5,Arizona,2019,30_44,0.278547915,0.010784651
405,5,Arizona,2019,45_64,0.340669329,0.014806522
405,5,Arizona,2019,65+,0.214278695,0.012644679
405,5,Arizona,2020,20_29,0.167627929,0.013254159
405,5,Arizona,2020,30_44,0.270485793,0.012947191
405,5,Arizona,2020,45_64,0.343922562,0.017851844
405,5,Arizona,2020,65+,0.217963716,0.014147774
406,6,Arizona,2009,20_29,0.198222132,0.012258637
406,6,Arizona,2009,30_44,0.335341972,0.012576795
406,6,Arizona,2009,45_64,0.300999971,0.013391281
406,6,Arizona,2009,65+,0.165435925,0.010066527
406,6,Arizona,2010,20_29,0.187862958,0.01099609
406,6,Arizona,2010,30_44,0.32034485,0.012040895
406,6,Arizona,2010,45_64,0.315809884,0.013178642
406,6,Arizona,2010,65+,0.175982309,0.011153131
406,6,Arizona,2011,20_29,0.184065779,0.010762983
406,6,Arizona,2011,30_44,0.3120827,0.012421233
406,6,Arizona,2011,45_64,0.32300525,0.014245308
406,6,Arizona,2011,65+,0.180846271,0.012152159
406,6,Arizona,2012,20_29,0.185026181,0.01287175
406,6,Arizona,2012,30_44,0.276337654,0.012050392
406,6,Arizona,2012,45_64,0.364021462,0.017491891
406,6,Arizona,2012,65+,0.174614703,0.012647398
406,6,Arizona,2013,20_29,0.179575744,0.012553276
406,6,Arizona,2013,30_44,0.271169559,0.011914337
406,6,Arizona,2013,45_64,0.36669473,0.016409462
406,6,Arizona,2013,65+,0.182559966,0.012902814
406,6,Arizona,2014,20_29,0.174730114,0.012701834
406,6,Arizona,2014,30_44,0.270190825,0.011880563
406,6,Arizona,2014,45_64,0.366171798,0.015284565
406,6,Arizona,2014,65+,0.188907263,0.012620078
406,6,Arizona,2015,20_29,0.170204327,0.012132239
406,6,Arizona,2015,30_44,0.266803734,0.011932097
406,6,Arizona,2015,45_64,0.365051582,0.015520096
406,6,Arizona,2015,65+,0.197940358,0.01299103
406,6,Arizona,2016,20_29,0.168949319,0.012431184
406,6,Arizona,2016,30_44,0.259021376,0.010815732
406,6,Arizona,2016,45_64,0.365159384,0.015297194
406,6,Arizona,2016,65+,0.206869921,0.01173328
406,6,Arizona,2017,20_29,0.163311786,0.010355912
406,6,Arizona,2017,30_44,0.256950147,0.011542052
406,6,Arizona,2017,45_64,0.365064325,0.015977793
406,6,Arizona,2017,65+,0.214673741,0.012780831
406,6,Arizona,2018,20_29,0.161798498,0.011038011
406,6,Arizona,2018,30_44,0.258281927,0.01066529
406,6,Arizona,2018,45_64,0.357603507,0.014751542
406,6,Arizona,2018,65+,0.222316067,0.013028135
406,6,Arizona,2019,20_29,0.160853339,0.011385844000000001
406,6,Arizona,2019,30_44,0.256204785,0.011728751
406,6,Arizona,2019,45_64,0.35532155,0.014422069
406,6,Arizona,2019,65+,0.227620325,0.013077074
406,6,Arizona,2020,20_29,0.162857413,0.013175458
406,6,Arizona,2020,30_44,0.257210275,0.013635637
406,6,Arizona,2020,45_64,0.348103641,0.018292902
406,6,Arizona,2020,65+,0.23182867,0.016465243
407,7,Arizona,2009,20_29,0.239932807,0.012643823
407,7,Arizona,2009,30_44,0.305005148,0.01153478
407,7,Arizona,2009,45_64,0.301786392,0.013377165
407,7,Arizona,2009,65+,0.153275653,0.011552842
407,7,Arizona,2010,20_29,0.23826536,0.012628699
407,7,Arizona,2010,30_44,0.294619507,0.011473299
407,7,Arizona,2010,45_64,0.314675773,0.014492009
407,7,Arizona,2010,65+,0.15243936,0.010640678
407,7,Arizona,2011,20_29,0.236675305,0.013193692
407,7,Arizona,2011,30_44,0.296901133,0.011797515
407,7,Arizona,2011,45_64,0.312725667,0.014112512
407,7,Arizona,2011,65+,0.153697895,0.011305802
407,7,Arizona,2012,20_29,0.266521325,0.015300193
407,7,Arizona,2012,30_44,0.34958014,0.01406377
407,7,Arizona,2012,45_64,0.297680942,0.016340012
407,7,Arizona,2012,65+,0.086217593,0.00884283
407,7,Arizona,2013,20_29,0.268028284,0.015681616
407,7,Arizona,2013,30_44,0.345218544,0.01408644
407,7,Arizona,2013,45_64,0.299417246,0.014330862
407,7,Arizona,2013,65+,0.087335926,0.008944996
407,7,Arizona,2014,20_29,0.267256809,0.015046935000000001
407,7,Arizona,2014,30_44,0.337838009,0.014903751
407,7,Arizona,2014,45_64,0.305217366,0.014996399
407,7,Arizona,2014,65+,0.089687817,0.008991102
407,7,Arizona,2015,20_29,0.269176581,0.01415071
407,7,Arizona,2015,30_44,0.331822826,0.012585275
407,7,Arizona,2015,45_64,0.307546222,0.016325841
407,7,Arizona,2015,65+,0.091454372,0.009297861
407,7,Arizona,2016,20_29,0.263247147,0.014599793
407,7,Arizona,2016,30_44,0.330951241,0.013267098
407,7,Arizona,2016,45_64,0.309983242,0.014950922
407,7,Arizona,2016,65+,0.09581837,0.008622616
407,7,Arizona,2017,20_29,0.264440518,0.014086316
407,7,Arizona,2017,30_44,0.325530524,0.012066201
407,7,Arizona,2017,45_64,0.311810086,0.015394137
407,7,Arizona,2017,65+,0.098218873,0.008773296
407,7,Arizona,2018,20_29,0.262805493,0.013357143
407,7,Arizona,2018,30_44,0.319430227,0.01195053
407,7,Arizona,2018,45_64,0.316507048,0.014737217
407,7,Arizona,2018,65+,0.101257232,0.008852946
407,7,Arizona,2019,20_29,0.259681059,0.01367154
407,7,Arizona,2019,30_44,0.322489703,0.013384777
407,7,Arizona,2019,45_64,0.312829126,0.015790611
407,7,Arizona,2019,65+,0.105000112,0.00954885
407,7,Arizona,2020,20_29,0.254189106,0.016401981
407,7,Arizona,2020,30_44,0.319446203,0.015052931
407,7,Arizona,2020,45_64,0.319395568,0.019042211
407,7,Arizona,2020,65+,0.106969124,0.011946139
408,8,Arizona,2009,20_29,0.179486806,0.010632016
408,8,Arizona,2009,30_44,0.248425426,0.009246975
408,8,Arizona,2009,45_64,0.353597463,0.012647616
408,8,Arizona,2009,65+,0.218490305,0.010901735
408,8,Arizona,2010,20_29,0.178490639,0.009176324
408,8,Arizona,2010,30_44,0.240641868,0.008390617
408,8,Arizona,2010,45_64,0.355947069,0.011723475
408,8,Arizona,2010,65+,0.224920424,0.012030449
408,8,Arizona,2011,20_29,0.182773779,0.010837594
408,8,Arizona,2011,30_44,0.237047732,0.00917165
408,8,Arizona,2011,45_64,0.353570674,0.011299759
408,8,Arizona,2011,65+,0.226607815,0.012342317
408,8,Arizona,2012,20_29,0.162208681,0.011693545
408,8,Arizona,2012,30_44,0.275775151,0.011766961
408,8,Arizona,2012,45_64,0.329062966,0.018186787
408,8,Arizona,2012,65+,0.232953201,0.015225673
408,8,Arizona,2013,20_29,0.155426658,0.012358229
408,8,Arizona,2013,30_44,0.271147521,0.013334928
408,8,Arizona,2013,45_64,0.334624968,0.01705037
408,8,Arizona,2013,65+,0.238800853,0.014658454
408,8,Arizona,2014,20_29,0.149997061,0.010968513
408,8,Arizona,2014,30_44,0.26719047,0.012857339
408,8,Arizona,2014,45_64,0.333938123,0.016662421
408,8,Arizona,2014,65+,0.248874346,0.01469914
408,8,Arizona,2015,20_29,0.148801668,0.011819794
408,8,Arizona,2015,30_44,0.263109699,0.013543514
408,8,Arizona,2015,45_64,0.332947292,0.016029057
408,8,Arizona,2015,65+,0.255141341,0.014520802
408,8,Arizona,2016,20_29,0.14772368,0.009971396
408,8,Arizona,2016,30_44,0.257706122,0.011121649
408,8,Arizona,2016,45_64,0.333607566,0.015372251
408,8,Arizona,2016,65+,0.26096263200000003,0.014381968
408,8,Arizona,2017,20_29,0.151281613,0.010449103
408,8,Arizona,2017,30_44,0.25077848,0.011601032
408,8,Arizona,2017,45_64,0.332416745,0.014755828
408,8,Arizona,2017,65+,0.265523161,0.014514295
408,8,Arizona,2018,20_29,0.153585966,0.009910651
408,8,Arizona,2018,30_44,0.245545304,0.011450771
408,8,Arizona,2018,45_64,0.333084535,0.014654802
408,8,Arizona,2018,65+,0.267784194,0.014105019
408,8,Arizona,2019,20_29,0.154563646,0.010632872
408,8,Arizona,2019,30_44,0.242715538,0.011242808
408,8,Arizona,2019,45_64,0.331448831,0.01487746
408,8,Arizona,2019,65+,0.271271985,0.014345995
408,8,Arizona,2020,20_29,0.147623728,0.011688312
408,8,Arizona,2020,30_44,0.242660583,0.015205335
408,8,Arizona,2020,45_64,0.333387153,0.018669709
408,8,Arizona,2020,65+,0.276328536,0.017174447
409,9,Arizona,2012,20_29,0.274788626,0.016962773
409,9,Arizona,2012,30_44,0.294856462,0.012371204
409,9,Arizona,2012,45_64,0.320742046,0.015283851
409,9,Arizona,2012,65+,0.109612867,0.009028451
409,9,Arizona,2013,20_29,0.275552892,0.017526556
409,9,Arizona,2013,30_44,0.292041031,0.013655751
409,9,Arizona,2013,45_64,0.318868683,0.015829357
409,9,Arizona,2013,65+,0.113537394,0.008791192
409,9,Arizona,2014,20_29,0.277569475,0.015491654
409,9,Arizona,2014,30_44,0.290965092,0.012367717
409,9,Arizona,2014,45_64,0.31296068,0.014390595
409,9,Arizona,2014,65+,0.118504754,0.009448629
409,9,Arizona,2015,20_29,0.275363248,0.015801604
409,9,Arizona,2015,30_44,0.290089089,0.011808457
409,9,Arizona,2015,45_64,0.312544749,0.015089178
409,9,Arizona,2015,65+,0.122002914,0.008855452
409,9,Arizona,2016,20_29,0.275337968,0.015002905
409,9,Arizona,2016,30_44,0.294037343,0.011537465
409,9,Arizona,2016,45_64,0.30590385,0.014369325
409,9,Arizona,2016,65+,0.12472084,0.008838623
409,9,Arizona,2017,20_29,0.274207813,0.013687934
409,9,Arizona,2017,30_44,0.296833326,0.012654948
409,9,Arizona,2017,45_64,0.302412835,0.013646477
409,9,Arizona,2017,65+,0.126546025,0.009559443
409,9,Arizona,2018,20_29,0.273693537,0.015534039
409,9,Arizona,2018,30_44,0.297154619,0.012256091
409,9,Arizona,2018,45_64,0.300412354,0.014506522
409,9,Arizona,2018,65+,0.128739489,0.00910953
409,9,Arizona,2019,20_29,0.268964302,0.013813083
409,9,Arizona,2019,30_44,0.299730257,0.012226557
409,9,Arizona,2019,45_64,0.299287893,0.014494923
409,9,Arizona,2019,65+,0.132017548,0.009702086
409,9,Arizona,2020,20_29,0.272526776,0.016000235
409,9,Arizona,2020,30_44,0.302612577,0.015490528
409,9,Arizona,2020,45_64,0.286863928,0.016356377
409,9,Arizona,2020,65+,0.13799672,0.011700397
501,1,Arkansas,2009,20_29,0.184707786,0.00884861
501,1,Arkansas,2009,30_44,0.268043973,0.008060926
501,1,Arkansas,2009,45_64,0.359111457,0.008882858
501,1,Arkansas,2009,65+,0.188136783,0.010107194
501,1,Arkansas,2010,20_29,0.174090782,0.007216784
501,1,Arkansas,2010,30_44,0.266547713,0.007476471
501,1,Arkansas,2010,45_64,0.365810956,0.008309982
501,1,Arkansas,2010,65+,0.193550549,0.010898475
501,1,Arkansas,2011,20_29,0.173047518,0.008376685
501,1,Arkansas,2011,30_44,0.26429355,0.007337909
501,1,Arkansas,2011,45_64,0.36671265,0.009511028
501,1,Arkansas,2011,65+,0.195946283,0.010574734
501,1,Arkansas,2012,20_29,0.176923493,0.008127759
501,1,Arkansas,2012,30_44,0.263557844,0.007120473
501,1,Arkansas,2012,45_64,0.363931427,0.008478959
501,1,Arkansas,2012,65+,0.195587236,0.009308716
501,1,Arkansas,2013,20_29,0.177365241,0.008168843
501,1,Arkansas,2013,30_44,0.261207208,0.007163093
501,1,Arkansas,2013,45_64,0.362753453,0.008767687
501,1,Arkansas,2013,65+,0.198674098,0.009807986
501,1,Arkansas,2014,20_29,0.177859251,0.007986329
501,1,Arkansas,2014,30_44,0.259465845,0.007550502
501,1,Arkansas,2014,45_64,0.359507134,0.00844127
501,1,Arkansas,2014,65+,0.20316777,0.010046947
501,1,Arkansas,2015,20_29,0.178722025,0.008029281
501,1,Arkansas,2015,30_44,0.257909184,0.00724389
501,1,Arkansas,2015,45_64,0.356368905,0.008246597
501,1,Arkansas,2015,65+,0.206999886,0.010091883
501,1,Arkansas,2016,20_29,0.179356609,0.007718402
501,1,Arkansas,2016,30_44,0.256167099,0.008015704
501,1,Arkansas,2016,45_64,0.353506632,0.008907608
501,1,Arkansas,2016,65+,0.21096966,0.010447477
501,1,Arkansas,2017,20_29,0.179335861,0.007943358
501,1,Arkansas,2017,30_44,0.255461297,0.00748326
501,1,Arkansas,2017,45_64,0.350910882,0.008456692
501,1,Arkansas,2017,65+,0.214291961,0.010080346
501,1,Arkansas,2018,20_29,0.180475644,0.007737385
501,1,Arkansas,2018,30_44,0.255284299,0.007995804
501,1,Arkansas,2018,45_64,0.346859823,0.008489842
501,1,Arkansas,2018,65+,0.217380234,0.011522471
501,1,Arkansas,2019,20_29,0.178797131,0.006852653
501,1,Arkansas,2019,30_44,0.25483112,0.006871688
501,1,Arkansas,2019,45_64,0.345240452,0.009106414
501,1,Arkansas,2019,65+,0.221131297,0.011131754
501,1,Arkansas,2020,20_29,0.180831511,0.008202698
501,1,Arkansas,2020,30_44,0.253957042,0.00714698
501,1,Arkansas,2020,45_64,0.341798062,0.010929335
501,1,Arkansas,2020,65+,0.223413386,0.012220501
502,2,Arkansas,2009,20_29,0.208645398,0.007858347
502,2,Arkansas,2009,30_44,0.288136692,0.006569562
502,2,Arkansas,2009,45_64,0.350675194,0.008405473
502,2,Arkansas,2009,65+,0.152542716,0.009284927
502,2,Arkansas,2010,20_29,0.208870673,0.008542479
502,2,Arkansas,2010,30_44,0.283075606,0.00727838
502,2,Arkansas,2010,45_64,0.353547131,0.007651329
502,2,Arkansas,2010,65+,0.154506589,0.009688804
502,2,Arkansas,2011,20_29,0.208515668,0.008446918
502,2,Arkansas,2011,30_44,0.281382406,0.008249939
502,2,Arkansas,2011,45_64,0.353306735,0.00805296
502,2,Arkansas,2011,65+,0.156795192,0.008647759
502,2,Arkansas,2012,20_29,0.210092127,0.008848622
502,2,Arkansas,2012,30_44,0.278026836,0.007959844
502,2,Arkansas,2012,45_64,0.352872083,0.008441429
502,2,Arkansas,2012,65+,0.159008954,0.010038879
502,2,Arkansas,2013,20_29,0.20920986,0.008636661
502,2,Arkansas,2013,30_44,0.277831281,0.007352571
502,2,Arkansas,2013,45_64,0.349848578,0.007998484
502,2,Arkansas,2013,65+,0.163110281,0.009120128
502,2,Arkansas,2014,20_29,0.208501088,0.009107489
502,2,Arkansas,2014,30_44,0.278279289,0.007868687
502,2,Arkansas,2014,45_64,0.346260462,0.007983391
502,2,Arkansas,2014,65+,0.166959162,0.009719243
502,2,Arkansas,2015,20_29,0.206017824,0.009075341
502,2,Arkansas,2015,30_44,0.276577647,0.006797012
502,2,Arkansas,2015,45_64,0.345246458,0.00821717
502,2,Arkansas,2015,65+,0.17215807,0.009333551
502,2,Arkansas,2016,20_29,0.204644807,0.007572726
502,2,Arkansas,2016,30_44,0.274475458,0.00645909
502,2,Arkansas,2016,45_64,0.343486927,0.008150307
502,2,Arkansas,2016,65+,0.177392808,0.010592756
502,2,Arkansas,2017,20_29,0.203900396,0.009181383
502,2,Arkansas,2017,30_44,0.273189384,0.008166242
502,2,Arkansas,2017,45_64,0.341624902,0.007921857
502,2,Arkansas,2017,65+,0.181285318,0.009858143
502,2,Arkansas,2018,20_29,0.202412919,0.008807228
502,2,Arkansas,2018,30_44,0.270118252,0.006593267
502,2,Arkansas,2018,45_64,0.340422747,0.009802015
502,2,Arkansas,2018,65+,0.187046082,0.010748184
502,2,Arkansas,2019,20_29,0.200659502,0.009191252
502,2,Arkansas,2019,30_44,0.26732219,0.007016536
502,2,Arkansas,2019,45_64,0.33989354,0.009060694
502,2,Arkansas,2019,65+,0.192124768,0.011537558
502,2,Arkansas,2020,20_29,0.198333606,0.008959469
502,2,Arkansas,2020,30_44,0.266704787,0.008294842
502,2,Arkansas,2020,45_64,0.337979534,0.010867951
502,2,Arkansas,2020,65+,0.196982074,0.012876684
503,3,Arkansas,2009,20_29,0.209799606,0.009089985
503,3,Arkansas,2009,30_44,0.296221646,0.007049005
503,3,Arkansas,2009,45_64,0.335817372,0.008312815
503,3,Arkansas,2009,65+,0.158161375,0.009696468
503,3,Arkansas,2010,20_29,0.213023633,0.00826043
503,3,Arkansas,2010,30_44,0.288045701,0.006997323
503,3,Arkansas,2010,45_64,0.340224201,0.008522381
503,3,Arkansas,2010,65+,0.158706464,0.008719741
503,3,Arkansas,2011,20_29,0.209460104,0.008314517
503,3,Arkansas,2011,30_44,0.287011615,0.007102499
503,3,Arkansas,2011,45_64,0.342061279,0.008462927
503,3,Arkansas,2011,65+,0.161467002,0.009275651
503,3,Arkansas,2012,20_29,0.21271467,0.009251551
503,3,Arkansas,2012,30_44,0.290648634,0.00817845
503,3,Arkansas,2012,45_64,0.337375873,0.008837303
503,3,Arkansas,2012,65+,0.159260823,0.0104509
503,3,Arkansas,2013,20_29,0.212518556,0.008329425
503,3,Arkansas,2013,30_44,0.288967872,0.008030977
503,3,Arkansas,2013,45_64,0.336587843,0.00877516
503,3,Arkansas,2013,65+,0.161925729,0.010139496
503,3,Arkansas,2014,20_29,0.211541322,0.009331752
503,3,Arkansas,2014,30_44,0.287926688,0.006677523
503,3,Arkansas,2014,45_64,0.335763835,0.009884716
503,3,Arkansas,2014,65+,0.164768155,0.010658867
503,3,Arkansas,2015,20_29,0.20959762,0.009151324
503,3,Arkansas,2015,30_44,0.287962403,0.008054367
503,3,Arkansas,2015,45_64,0.333354621,0.009031109
